FileName,xl,yl,xr,yr
img_omega_4271.png,215,207,301,398
img_omega_4272.png,234,280,428,365
img_omega_4273.png,213,214,299,403
img_omega_4274.png,151,267,339,360
img_omega_4275.png,260,231,360,421
img_omega_4276.png,221,198,406,301
img_omega_4277.png,241,117,349,297
img_omega_4278.png,117,294,296,413
img_omega_4279.png,202,158,321,328
img_omega_4280.png,255,153,426,282
img_omega_4281.png,211,138,357,269
img_omega_4282.png,95,135,232,278
img_omega_4283.png,119,169,255,307
img_omega_4284.png,195,264,336,399
img_omega_4285.png,176,158,304,302
img_omega_4286.png,120,216,269,341
img_omega_4287.png,204,84,327,242
img_omega_4288.png,161,189,318,306
img_omega_4289.png,251,80,369,245
img_omega_4290.png,120,169,285,280
img_omega_4291.png,232,159,339,326
img_omega_4292.png,79,165,251,268
img_omega_4293.png,194,115,293,286
img_omega_4294.png,178,164,348,258
img_omega_4295.png,189,226,285,398
img_omega_4296.png,92,239,265,343
img_omega_4297.png,177,128,284,296
img_omega_4298.png,247,132,416,245
img_omega_4299.png,179,164,293,325
img_omega_4300.png,89,207,251,327
img_omega_4301.png,254,206,415,403
img_omega_4302.png,82,234,275,397
img_omega_4303.png,211,79,378,264
img_omega_4304.png,267,153,456,322
img_omega_4305.png,192,158,364,328
img_omega_4306.png,192,222,362,398
img_omega_4307.png,264,198,451,367
img_omega_4308.png,153,135,315,320
img_omega_4309.png,290,242,494,410
img_omega_4310.png,134,202,289,398
img_omega_4311.png,167,222,367,373
img_omega_4312.png,104,227,252,439
img_omega_4313.png,206,189,416,330
img_omega_4314.png,237,179,370,391
img_omega_4315.png,233,201,452,333
img_omega_4316.png,164,50,288,269
img_omega_4317.png,107,180,321,302
img_omega_4318.png,268,257,404,479
img_omega_4319.png,143,190,351,322
img_omega_4320.png,179,42,321,254
img_omega_4321.png,288,175,445,400
img_omega_4322.png,181,17,328,247
img_omega_4323.png,231,49,391,267
img_omega_4324.png,259,105,466,284
img_omega_4325.png,189,147,361,344
img_omega_4326.png,130,154,297,356
img_omega_4327.png,257,194,463,379
img_omega_4328.png,216,205,397,405
img_omega_4329.png,324,185,493,359
img_omega_4330.png,100,111,306,289
img_omega_4331.png,180,202,404,361
img_omega_4332.png,70,45,298,217
img_omega_4333.png,203,202,438,343
img_omega_4334.png,246,173,383,408
img_omega_4335.png,241,170,486,298
img_omega_4336.png,35,168,275,302
img_omega_4337.png,241,99,366,335
img_omega_4338.png,290,244,414,492
img_omega_4339.png,202,131,314,364
img_omega_4340.png,13,171,256,293
img_omega_4341.png,264,202,364,373
img_omega_4342.png,66,204,239,308
img_omega_4343.png,251,111,359,278
img_omega_4344.png,245,201,410,314
img_omega_4345.png,211,174,328,332
img_omega_4346.png,162,235,316,357
img_omega_4347.png,257,228,386,379
img_omega_4348.png,142,162,288,291
img_omega_4349.png,274,229,414,373
img_omega_4350.png,139,210,276,348
img_omega_4351.png,180,208,322,341
img_omega_4352.png,95,221,229,371
img_omega_4353.png,215,216,366,341
img_omega_4354.png,152,143,272,299
img_omega_4355.png,224,210,384,326
img_omega_4356.png,178,251,290,418
img_omega_4357.png,125,164,291,270
img_omega_4358.png,242,256,344,431
img_omega_4359.png,149,201,319,296
img_omega_4360.png,176,245,268,420
img_omega_4361.png,229,154,394,245
img_omega_4362.png,202,100,295,265
img_omega_4363.png,134,138,296,237
img_omega_4364.png,178,250,278,413
img_omega_4365.png,180,176,337,281
img_omega_4366.png,152,172,260,327
img_omega_4367.png,236,133,389,249
img_omega_4368.png,216,171,333,318
img_omega_4369.png,265,115,416,240
img_omega_4370.png,167,138,291,279
img_omega_4371.png,217,190,353,317
img_omega_4372.png,156,105,288,240
img_omega_4373.png,216,149,345,282
img_omega_4374.png,218,162,357,288
img_omega_4375.png,227,126,352,269
img_omega_4376.png,105,174,253,296
img_omega_4377.png,171,200,287,350
img_omega_4378.png,270,175,431,288
img_omega_4379.png,197,180,306,338
img_omega_4380.png,97,159,260,264
img_omega_4381.png,231,134,352,220
img_omega_4382.png,255,224,340,343
img_omega_4383.png,151,133,269,220
img_omega_4384.png,219,260,306,377
img_omega_4385.png,209,224,325,310
img_omega_4386.png,213,237,301,356
img_omega_4387.png,190,250,309,339
img_omega_4388.png,284,193,375,313
img_omega_4389.png,147,315,269,410
img_omega_4390.png,204,164,296,284
img_omega_4391.png,155,245,273,342
img_omega_4392.png,241,140,339,257
img_omega_4393.png,185,220,299,324
img_omega_4394.png,243,154,351,266
img_omega_4395.png,185,270,294,383
img_omega_4396.png,214,209,328,314
img_omega_4397.png,221,238,323,355
img_omega_4398.png,253,152,373,250
img_omega_4399.png,203,209,297,328
img_omega_4400.png,149,179,270,270
img_omega_4401.png,227,115,479,288
img_omega_4402.png,121,267,290,500
img_omega_4403.png,85,49,341,213
img_omega_4404.png,98,223,257,487
img_omega_4405.png,143,142,396,285
img_omega_4406.png,122,80,266,336
img_omega_4407.png,244,103,493,259
img_omega_4408.png,222,108,379,357
img_omega_4409.png,288,87,489,257
img_omega_4410.png,157,52,327,298
img_omega_4411.png,176,186,416,360
img_omega_4412.png,152,8,337,225
img_omega_4413.png,202,118,434,306
img_omega_4414.png,220,114,415,337
img_omega_4415.png,220,91,443,293
img_omega_4416.png,31,66,245,284
img_omega_4417.png,83,185,292,394
img_omega_4418.png,295,166,492,370
img_omega_4419.png,147,163,342,382
img_omega_4420.png,34,56,271,256
img_omega_4421.png,258,143,401,254
img_omega_4422.png,240,219,346,362
img_omega_4423.png,165,110,311,215
img_omega_4424.png,182,265,280,415
img_omega_4425.png,175,184,322,277
img_omega_4426.png,193,225,284,372
img_omega_4427.png,210,163,356,255
img_omega_4428.png,280,207,375,354
img_omega_4429.png,80,297,229,397
img_omega_4430.png,206,144,302,285
img_omega_4431.png,129,227,269,327
img_omega_4432.png,253,120,355,262
img_omega_4433.png,159,220,300,322
img_omega_4434.png,261,153,366,294
img_omega_4435.png,139,276,279,387
img_omega_4436.png,207,183,319,321
img_omega_4437.png,198,248,334,365
img_omega_4438.png,282,162,408,297
img_omega_4439.png,181,210,310,337
img_omega_4440.png,149,135,280,264
img_omega_4441.png,255,158,422,301
img_omega_4442.png,101,228,244,399
img_omega_4443.png,164,95,340,231
img_omega_4444.png,117,225,250,406
img_omega_4445.png,177,177,359,299
img_omega_4446.png,213,189,330,375
img_omega_4447.png,250,183,445,293
img_omega_4448.png,254,162,357,352
img_omega_4449.png,265,277,364,479
img_omega_4450.png,219,101,311,293
img_omega_4451.png,187,213,377,306
img_omega_4452.png,243,55,345,250
img_omega_4453.png,213,189,402,293
img_omega_4454.png,251,157,363,342
img_omega_4455.png,225,152,409,269
img_omega_4456.png,146,85,269,266
img_omega_4457.png,111,180,285,308
img_omega_4458.png,198,62,363,210
img_omega_4459.png,158,188,322,325
img_omega_4460.png,134,81,279,245
img_omega_4461.png,272,171,404,289
img_omega_4462.png,222,196,337,327
img_omega_4463.png,197,118,332,231
img_omega_4464.png,153,257,257,401
img_omega_4465.png,193,185,333,286
img_omega_4466.png,174,200,268,344
img_omega_4467.png,239,181,385,270
img_omega_4468.png,256,219,343,365
img_omega_4469.png,296,152,450,237
img_omega_4470.png,218,145,301,291
img_omega_4471.png,229,206,375,294
img_omega_4472.png,250,130,338,276
img_omega_4473.png,215,193,356,285
img_omega_4474.png,256,181,352,321
img_omega_4475.png,120,250,258,350
img_omega_4476.png,183,166,282,301
img_omega_4477.png,196,228,327,331
img_omega_4478.png,288,200,397,331
img_omega_4479.png,182,205,311,312
img_omega_4480.png,166,122,275,252
img_omega_4481.png,173,282,324,399
img_omega_4482.png,205,89,328,236
img_omega_4483.png,256,209,397,339
img_omega_4484.png,248,248,388,384
img_omega_4485.png,190,194,318,336
img_omega_4486.png,182,191,329,314
img_omega_4487.png,174,248,292,404
img_omega_4488.png,215,136,373,249
img_omega_4489.png,216,306,327,477
img_omega_4490.png,131,175,296,277
img_omega_4491.png,199,213,295,381
img_omega_4492.png,221,282,394,374
img_omega_4493.png,200,216,284,388
img_omega_4494.png,148,265,319,344
img_omega_4495.png,254,242,327,416
img_omega_4496.png,218,228,389,303
img_omega_4497.png,259,137,340,307
img_omega_4498.png,105,287,276,375
img_omega_4499.png,217,165,308,330
img_omega_4500.png,252,191,417,288
img_omega_4501.png,210,138,394,277
img_omega_4502.png,81,89,230,272
img_omega_4503.png,95,150,270,298
img_omega_4504.png,171,263,322,437
img_omega_4505.png,165,148,327,301
img_omega_4506.png,100,192,259,349
img_omega_4507.png,214,69,369,238
img_omega_4508.png,148,175,315,323
img_omega_4509.png,273,81,426,260
img_omega_4510.png,109,142,289,283
img_omega_4511.png,229,163,366,346
img_omega_4512.png,54,132,247,265
img_omega_4513.png,195,100,322,292
img_omega_4514.png,170,154,363,277
img_omega_4515.png,226,90,346,289
img_omega_4516.png,50,222,254,335
img_omega_4517.png,207,206,315,406
img_omega_4518.png,253,139,458,254
img_omega_4519.png,181,139,298,335
img_omega_4520.png,51,184,251,308
img_omega_4521.png,148,293,301,384
img_omega_4522.png,264,137,357,287
img_omega_4523.png,246,256,394,353
img_omega_4524.png,247,259,350,405
img_omega_4525.png,187,214,328,319
img_omega_4526.png,217,207,328,346
img_omega_4527.png,163,249,300,367
img_omega_4528.png,261,150,384,284
img_omega_4529.png,164,321,297,456
img_omega_4530.png,164,158,295,283
img_omega_4531.png,165,234,285,372
img_omega_4532.png,167,110,310,226
img_omega_4533.png,176,214,285,361
img_omega_4534.png,205,150,355,255
img_omega_4535.png,210,260,311,416
img_omega_4536.png,160,185,313,279
img_omega_4537.png,256,184,346,340
img_omega_4538.png,236,145,395,230
img_omega_4539.png,223,184,302,340
img_omega_4540.png,243,229,401,308
img_omega_4541.png,263,212,411,381
img_omega_4542.png,174,108,294,295
img_omega_4543.png,119,115,304,244
img_omega_4544.png,239,243,434,367
img_omega_4545.png,170,157,347,290
img_omega_4546.png,130,180,264,359
img_omega_4547.png,259,191,433,335
img_omega_4548.png,215,180,360,344
img_omega_4549.png,224,309,340,499
img_omega_4550.png,148,128,299,284
img_omega_4551.png,224,170,379,322
img_omega_4552.png,139,98,298,250
img_omega_4553.png,204,127,351,288
img_omega_4554.png,216,149,386,291
img_omega_4555.png,220,247,367,417
img_omega_4556.png,89,181,266,320
img_omega_4557.png,195,148,328,329
img_omega_4558.png,272,253,401,446
img_omega_4559.png,183,157,308,343
img_omega_4560.png,71,151,264,272
img_omega_4561.png,250,192,437,315
img_omega_4562.png,158,88,272,279
img_omega_4563.png,259,141,376,329
img_omega_4564.png,145,232,257,426
img_omega_4565.png,175,160,365,270
img_omega_4566.png,132,153,250,341
img_omega_4567.png,250,139,444,257
img_omega_4568.png,192,194,316,378
img_omega_4569.png,310,176,489,301
img_omega_4570.png,126,197,293,343
img_omega_4571.png,217,204,392,343
img_omega_4572.png,114,211,273,366
img_omega_4573.png,212,145,380,291
img_omega_4574.png,221,182,371,343
img_omega_4575.png,255,141,417,296
img_omega_4576.png,80,170,244,315
img_omega_4577.png,186,200,326,362
img_omega_4578.png,280,224,449,372
img_omega_4579.png,193,179,325,345
img_omega_4580.png,140,235,264,421
img_omega_4581.png,227,174,400,284
img_omega_4582.png,204,252,310,429
img_omega_4583.png,134,128,308,230
img_omega_4584.png,158,233,258,410
img_omega_4585.png,176,171,349,272
img_omega_4586.png,148,146,254,319
img_omega_4587.png,246,141,420,254
img_omega_4588.png,202,165,317,332
img_omega_4589.png,280,160,453,281
img_omega_4590.png,176,123,300,285
img_omega_4591.png,209,207,367,334
img_omega_4592.png,156,90,289,246
img_omega_4593.png,216,153,366,287
img_omega_4594.png,217,166,356,310
img_omega_4595.png,238,148,381,290
img_omega_4596.png,95,154,241,292
img_omega_4597.png,164,214,298,361
img_omega_4598.png,273,198,430,330
img_omega_4599.png,189,190,316,345
img_omega_4600.png,97,133,260,258
img_omega_4601.png,234,117,465,254
img_omega_4602.png,77,226,214,462
img_omega_4603.png,160,287,392,413
img_omega_4604.png,165,244,280,484
img_omega_4605.png,154,177,384,284
img_omega_4606.png,106,207,336,310
img_omega_4607.png,238,145,477,256
img_omega_4608.png,280,118,395,349
img_omega_4609.png,6,315,243,439
img_omega_4610.png,69,192,296,317
img_omega_4611.png,175,169,393,302
img_omega_4612.png,154,273,287,497
img_omega_4613.png,208,146,419,293
img_omega_4614.png,240,122,392,327
img_omega_4615.png,101,253,302,419
img_omega_4616.png,58,227,258,398
img_omega_4617.png,237,162,426,340
img_omega_4618.png,290,165,492,346
img_omega_4619.png,147,148,340,317
img_omega_4620.png,80,227,248,437
img_omega_4621.png,228,257,345,419
img_omega_4622.png,151,124,314,238
img_omega_4623.png,276,160,384,326
img_omega_4624.png,258,234,432,335
img_omega_4625.png,214,179,309,349
img_omega_4626.png,176,215,347,305
img_omega_4627.png,235,238,319,412
img_omega_4628.png,183,138,355,219
img_omega_4629.png,291,280,379,461
img_omega_4630.png,122,202,292,288
img_omega_4631.png,219,212,311,381
img_omega_4632.png,249,244,419,340
img_omega_4633.png,217,214,318,377
img_omega_4634.png,183,254,343,360
img_omega_4635.png,263,224,375,381
img_omega_4636.png,223,176,374,289
img_omega_4637.png,218,134,338,281
img_omega_4638.png,167,286,311,418
img_omega_4639.png,191,176,325,314
img_omega_4640.png,250,132,389,273
img_omega_4641.png,253,263,359,388
img_omega_4642.png,229,208,351,314
img_omega_4643.png,263,180,372,302
img_omega_4644.png,261,202,382,310
img_omega_4645.png,217,184,325,302
img_omega_4646.png,237,227,352,336
img_omega_4647.png,250,208,361,323
img_omega_4648.png,226,144,337,255
img_omega_4649.png,282,272,397,385
img_omega_4650.png,171,208,278,319
img_omega_4651.png,212,238,325,345
img_omega_4652.png,223,210,330,322
img_omega_4653.png,220,196,333,303
img_omega_4654.png,224,249,331,362
img_omega_4655.png,264,222,381,329
img_omega_4656.png,168,183,272,301
img_omega_4657.png,229,202,347,305
img_omega_4658.png,240,284,344,406
img_omega_4659.png,208,202,328,301
img_omega_4660.png,220,151,321,272
img_omega_4661.png,209,281,336,388
img_omega_4662.png,273,163,384,287
img_omega_4663.png,271,217,393,332
img_omega_4664.png,257,243,375,360
img_omega_4665.png,207,192,319,311
img_omega_4666.png,238,225,361,334
img_omega_4667.png,212,216,317,340
img_omega_4668.png,243,143,370,247
img_omega_4669.png,242,290,342,421
img_omega_4670.png,162,188,289,281
img_omega_4671.png,206,240,296,366
img_omega_4672.png,165,131,291,218
img_omega_4673.png,211,202,292,327
img_omega_4674.png,195,273,321,351
img_omega_4675.png,261,240,338,366
img_omega_4676.png,175,238,302,316
img_omega_4677.png,275,189,355,318
img_omega_4678.png,184,287,314,370
img_omega_4679.png,230,192,315,322
img_omega_4680.png,242,206,373,295
img_omega_4681.png,287,177,400,305
img_omega_4682.png,204,234,328,348
img_omega_4683.png,225,112,343,236
img_omega_4684.png,135,256,254,382
img_omega_4685.png,201,177,325,291
img_omega_4686.png,159,215,268,344
img_omega_4687.png,239,180,371,286
img_omega_4688.png,241,242,342,378
img_omega_4689.png,307,169,451,266
img_omega_4690.png,217,156,310,293
img_omega_4691.png,236,212,375,300
img_omega_4692.png,266,156,353,296
img_omega_4693.png,211,200,349,288
img_omega_4694.png,263,191,353,329
img_omega_4695.png,251,162,389,256
img_omega_4696.png,197,182,290,316
img_omega_4697.png,177,242,500,500
img_omega_4698.png,287,209,387,341
img_omega_4699.png,179,211,307,310
img_omega_4700.png,187,122,288,252
img_omega_4701.png,180,298,322,411
img_omega_4702.png,263,182,376,322
img_omega_4703.png,261,249,403,364
img_omega_4704.png,255,247,378,385
img_omega_4705.png,203,206,337,329
img_omega_4706.png,225,233,354,364
img_omega_4707.png,203,238,331,371
img_omega_4708.png,263,150,402,275
img_omega_4709.png,207,317,328,465
img_omega_4710.png,160,174,300,290
img_omega_4711.png,178,239,287,383
img_omega_4712.png,175,127,319,235
img_omega_4713.png,202,203,303,347
img_omega_4714.png,195,134,341,234
img_omega_4715.png,236,255,337,402
img_omega_4716.png,194,203,337,302
img_omega_4717.png,248,203,350,345
img_omega_4718.png,148,287,291,392
img_omega_4719.png,211,193,314,331
img_omega_4720.png,246,198,500,500
img_omega_4721.png,280,207,384,350
img_omega_4722.png,146,184,286,287
img_omega_4723.png,243,119,350,257
img_omega_4724.png,106,234,240,348
img_omega_4725.png,210,176,323,307
img_omega_4726.png,157,185,286,306
img_omega_4727.png,253,200,384,326
img_omega_4728.png,213,240,336,372
img_omega_4729.png,312,209,459,328
img_omega_4730.png,218,155,335,294
img_omega_4731.png,221,222,366,331
img_omega_4732.png,261,155,372,300
img_omega_4733.png,218,211,368,310
img_omega_4734.png,248,207,344,359
img_omega_4735.png,256,195,413,284
img_omega_4736.png,203,145,290,298
img_omega_4737.png,178,176,331,259
img_omega_4738.png,276,245,364,401
img_omega_4739.png,184,204,335,291
img_omega_4740.png,212,104,301,257
img_omega_4741.png,111,285,288,373
img_omega_4742.png,245,89,334,265
img_omega_4743.png,215,264,388,358
img_omega_4744.png,217,256,320,426
img_omega_4745.png,173,182,336,286
img_omega_4746.png,182,170,290,329
img_omega_4747.png,121,257,279,373
img_omega_4748.png,246,141,366,294
img_omega_4749.png,127,312,279,449
img_omega_4750.png,158,134,290,278
img_omega_4751.png,158,207,294,349
img_omega_4752.png,154,84,302,222
img_omega_4753.png,156,214,282,370
img_omega_4754.png,210,151,369,272
img_omega_4755.png,184,249,298,417
img_omega_4756.png,111,164,279,275
img_omega_4757.png,245,155,351,325
img_omega_4758.png,260,155,438,255
img_omega_4759.png,210,164,304,337
img_omega_4760.png,83,173,260,264
img_omega_4761.png,274,231,347,372
img_omega_4762.png,198,275,338,344
img_omega_4763.png,280,143,347,283
img_omega_4764.png,95,225,236,296
img_omega_4765.png,227,183,299,319
img_omega_4766.png,161,219,296,295
img_omega_4767.png,251,220,332,354
img_omega_4768.png,194,275,325,359
img_omega_4769.png,312,241,403,373
img_omega_4770.png,223,197,349,289
img_omega_4771.png,237,219,334,343
img_omega_4772.png,265,214,389,317
img_omega_4773.png,223,218,330,337
img_omega_4774.png,223,234,338,346
img_omega_4775.png,266,213,384,324
img_omega_4776.png,221,179,327,300
img_omega_4777.png,209,161,335,263
img_omega_4778.png,226,261,324,393
img_omega_4779.png,196,199,328,292
img_omega_4780.png,240,127,330,264
img_omega_4781.png,267,227,392,343
img_omega_4782.png,226,205,334,328
img_omega_4783.png,231,148,355,256
img_omega_4784.png,257,152,365,279
img_omega_4785.png,207,175,333,281
img_omega_4786.png,149,177,254,308
img_omega_4787.png,256,179,389,285
img_omega_4788.png,197,242,300,376
img_omega_4789.png,310,222,452,327
img_omega_4790.png,218,161,316,295
img_omega_4791.png,226,225,361,323
img_omega_4792.png,222,177,324,310
img_omega_4793.png,220,182,353,286
img_omega_4794.png,243,224,350,358
img_omega_4795.png,266,187,401,296
img_omega_4796.png,146,185,259,315
img_omega_4797.png,214,196,344,310
img_omega_4798.png,269,255,387,387
img_omega_4799.png,202,198,327,316
img_omega_4800.png,167,138,288,260
img_omega_4801.png,233,164,419,303
img_omega_4802.png,158,260,294,453
img_omega_4803.png,134,97,326,229
img_omega_4804.png,251,83,381,280
img_omega_4805.png,169,164,364,283
img_omega_4806.png,238,186,352,384
img_omega_4807.png,249,148,452,260
img_omega_4808.png,221,146,335,341
img_omega_4809.png,281,160,487,283
img_omega_4810.png,189,97,315,291
img_omega_4811.png,191,210,381,339
img_omega_4812.png,180,49,317,242
img_omega_4813.png,213,154,397,295
img_omega_4814.png,226,154,371,331
img_omega_4815.png,233,148,409,297
img_omega_4816.png,89,110,245,281
img_omega_4817.png,129,205,292,361
img_omega_4818.png,282,202,450,363
img_omega_4819.png,170,187,325,349
img_omega_4820.png,99,96,270,252
img_omega_4821.png,251,128,467,259
img_omega_4822.png,101,153,286,311
img_omega_4823.png,266,167,421,365
img_omega_4824.png,270,141,453,310
img_omega_4825.png,202,175,346,376
img_omega_4826.png,129,231,331,377
img_omega_4827.png,231,100,435,251
img_omega_4828.png,193,152,402,283
img_omega_4829.png,304,256,494,428
img_omega_4830.png,98,169,307,294
img_omega_4831.png,186,223,388,371
img_omega_4832.png,70,150,278,287
img_omega_4833.png,201,209,337,415
img_omega_4834.png,171,111,370,258
img_omega_4835.png,250,198,466,334
img_omega_4836.png,111,239,307,390
img_omega_4837.png,168,148,322,335
img_omega_4838.png,289,158,492,290
img_omega_4839.png,160,170,322,347
img_omega_4840.png,73,215,249,386
img_omega_4841.png,200,265,341,421
img_omega_4842.png,144,84,305,223
img_omega_4843.png,267,175,397,340
img_omega_4844.png,242,243,418,366
img_omega_4845.png,198,180,314,354
img_omega_4846.png,150,198,327,308
img_omega_4847.png,201,247,306,433
img_omega_4848.png,179,131,363,231
img_omega_4849.png,262,289,357,486
img_omega_4850.png,111,189,295,277
img_omega_4851.png,217,197,298,382
img_omega_4852.png,241,271,431,355
img_omega_4853.png,213,214,300,399
img_omega_4854.png,156,262,339,356
img_omega_4855.png,255,225,355,407
img_omega_4856.png,87,210,266,313
img_omega_4857.png,228,113,337,286
img_omega_4858.png,121,293,293,412
img_omega_4859.png,195,158,314,322
img_omega_4860.png,253,150,418,278
img_omega_4861.png,278,152,436,336
img_omega_4862.png,188,293,356,477
img_omega_4863.png,255,182,424,358
img_omega_4864.png,97,233,260,420
img_omega_4865.png,175,173,363,321
img_omega_4866.png,194,125,334,320
img_omega_4867.png,251,200,460,337
img_omega_4868.png,119,268,328,398
img_omega_4869.png,7,250,199,362
img_omega_4870.png,221,87,337,302
img_omega_4871.png,179,192,393,299
img_omega_4872.png,232,287,458,393
img_omega_4873.png,207,207,427,301
img_omega_4874.png,275,153,365,372
img_omega_4875.png,59,257,281,354
img_omega_4876.png,193,243,296,464
img_omega_4877.png,244,77,354,292
img_omega_4878.png,298,215,419,432
img_omega_4879.png,166,197,370,318
img_omega_4880.png,209,252,340,460
img_omega_4881.png,180,293,336,442
img_omega_4882.png,215,164,362,316
img_omega_4883.png,265,219,420,369
img_omega_4884.png,256,244,420,389
img_omega_4885.png,201,192,342,350
img_omega_4886.png,201,233,367,368
img_omega_4887.png,211,240,343,411
img_omega_4888.png,241,138,415,265
img_omega_4889.png,231,321,355,500
img_omega_4890.png,133,172,306,292
img_omega_4891.png,185,232,297,409
img_omega_4892.png,133,126,309,240
img_omega_4893.png,204,204,318,377
img_omega_4894.png,181,120,356,238
img_omega_4895.png,238,253,361,427
img_omega_4896.png,166,213,334,334
img_omega_4897.png,227,181,352,345
img_omega_4898.png,132,294,297,427
img_omega_4899.png,195,182,324,339
img_omega_4900.png,91,206,251,336
img_omega_4901.png,200,281,344,470
img_omega_4902.png,166,209,349,341
img_omega_4903.png,207,93,382,241
img_omega_4904.png,256,224,446,355
img_omega_4905.png,223,179,354,362
img_omega_4906.png,195,240,378,377
img_omega_4907.png,243,239,380,427
img_omega_4908.png,228,139,413,280
img_omega_4909.png,233,324,377,500
img_omega_4910.png,126,186,301,334
img_omega_4911.png,167,233,316,408
img_omega_4912.png,122,164,291,317
img_omega_4913.png,203,199,357,367
img_omega_4914.png,173,101,338,258
img_omega_4915.png,230,251,391,415
img_omega_4916.png,191,228,341,390
img_omega_4917.png,184,190,345,339
img_omega_4918.png,193,34,347,204
img_omega_4919.png,173,188,342,334
img_omega_4920.png,232,100,376,278
img_omega_4921.png,261,176,446,294
img_omega_4922.png,156,127,266,309
img_omega_4923.png,162,119,343,232
img_omega_4924.png,157,246,273,430
img_omega_4925.png,180,156,357,277
img_omega_4926.png,125,181,253,355
img_omega_4927.png,246,126,425,254
img_omega_4928.png,198,214,331,385
img_omega_4929.png,320,148,492,280
img_omega_4930.png,161,133,304,294
img_omega_4931.png,229,192,389,337
img_omega_4932.png,150,129,302,281
img_omega_4933.png,208,140,360,292
img_omega_4934.png,226,183,381,329
img_omega_4935.png,254,123,399,281
img_omega_4936.png,93,194,255,325
img_omega_4937.png,199,183,328,344
img_omega_4938.png,288,207,457,340
img_omega_4939.png,197,170,322,338
img_omega_4940.png,91,145,269,266
img_omega_4941.png,223,154,387,243
img_omega_4942.png,201,92,295,257
img_omega_4943.png,130,140,291,239
img_omega_4944.png,180,248,280,410
img_omega_4945.png,179,177,335,282
img_omega_4946.png,151,168,261,322
img_omega_4947.png,235,132,387,248
img_omega_4948.png,214,164,331,309
img_omega_4949.png,258,114,405,239
img_omega_4950.png,166,138,290,277
img_omega_4951.png,214,190,348,317
img_omega_4952.png,153,103,285,237
img_omega_4953.png,216,148,344,282
img_omega_4954.png,215,161,354,285
img_omega_4955.png,224,128,346,272
img_omega_4956.png,101,174,251,293
img_omega_4957.png,169,204,283,355
img_omega_4958.png,267,173,427,283
img_omega_4959.png,198,183,303,340
img_omega_4960.png,95,163,258,264
img_omega_4961.png,232,118,378,235
img_omega_4962.png,189,200,312,329
img_omega_4963.png,140,135,282,253
img_omega_4964.png,118,228,242,366
img_omega_4965.png,177,168,307,291
img_omega_4966.png,147,174,263,320
img_omega_4967.png,201,112,326,243
img_omega_4968.png,236,192,368,316
img_omega_4969.png,311,213,470,329
img_omega_4970.png,216,145,318,297
img_omega_4971.png,222,222,374,323
img_omega_4972.png,164,142,307,261
img_omega_4973.png,217,187,370,289
img_omega_4974.png,221,154,372,265
img_omega_4975.png,260,183,415,288
img_omega_4976.png,152,163,265,309
img_omega_4977.png,188,187,334,299
img_omega_4978.png,264,131,422,236
img_omega_4979.png,191,197,331,314
img_omega_4980.png,237,126,355,271
img_omega_4981.png,262,238,356,406
img_omega_4982.png,217,127,326,290
img_omega_4983.png,156,123,322,224
img_omega_4984.png,261,205,425,312
img_omega_4985.png,182,180,347,274
img_omega_4986.png,170,169,263,334
img_omega_4987.png,252,228,368,383
img_omega_4988.png,241,188,341,350
img_omega_4989.png,285,262,416,410
img_omega_4990.png,191,130,298,289
img_omega_4991.png,218,203,375,310
img_omega_4992.png,199,100,314,254
img_omega_4993.png,216,170,366,288
img_omega_4994.png,159,135,291,273
img_omega_4995.png,245,222,397,348
img_omega_4996.png,135,153,262,290
img_omega_4997.png,161,186,295,316
img_omega_4998.png,219,274,334,439
img_omega_4999.png,187,183,316,323
img_omega_5000.png,274,168,407,314
img_standard_1.png,246,134,453,359
img_standard_2.png,232,145,449,358
img_standard_3.png,162,72,383,276
img_standard_4.png,87,215,279,451
img_standard_5.png,155,162,390,336
img_standard_6.png,164,133,325,373
img_standard_7.png,213,187,467,337
img_standard_8.png,243,159,379,415
img_standard_9.png,258,152,494,267
img_standard_10.png,217,76,324,339
img_standard_11.png,161,204,426,294
img_standard_12.png,282,38,360,311
img_standard_13.png,170,214,437,280
img_standard_14.png,273,123,351,389
img_standard_15.png,43,255,313,351
img_standard_16.png,204,48,311,316
img_standard_17.png,159,235,423,357
img_standard_18.png,276,172,419,437
img_standard_19.png,129,189,383,338
img_standard_20.png,149,36,313,292
img_standard_21.png,227,162,411,407
img_standard_22.png,65,214,307,409
img_standard_23.png,179,65,385,295
img_standard_24.png,224,122,452,336
img_standard_25.png,165,138,390,346
img_standard_26.png,171,182,370,415
img_standard_27.png,222,181,472,368
img_standard_28.png,149,116,320,364
img_standard_29.png,230,224,487,388
img_standard_30.png,148,162,291,422
img_standard_31.png,134,222,395,352
img_standard_32.png,141,192,257,461
img_standard_33.png,171,209,437,306
img_standard_34.png,250,141,328,403
img_standard_35.png,188,234,452,300
img_standard_36.png,186,38,251,303
img_standard_37.png,80,213,341,294
img_standard_38.png,267,204,375,473
img_standard_39.png,112,202,371,314
img_standard_40.png,179,27,310,292
img_standard_41.png,242,175,450,365
img_standard_42.png,169,107,315,331
img_standard_43.png,186,95,393,278
img_standard_44.png,220,256,466,319
img_standard_45.png,147,130,351,312
img_standard_46.png,134,178,317,383
img_standard_47.png,220,189,461,305
img_standard_48.png,215,180,323,416
img_standard_49.png,273,211,500,287
